time_since_power_on,time,pm25,pm10,AirTC_Avg,RH_Avg,Pressure
2710730,"14:45:48.730",3.6,10.9,10.4,82.04,100193.67
2710921,"14:45:48.921",3.6,10.9,10.41,82.04,100192.88
2711112,"14:45:49.112",3.5,10.8,10.4,82.04,100193.19
2711302,"14:45:49.302",3.5,10.8,10.4,82.04,100193.52
2711493,"14:45:49.493",3.5,10.8,10.4,82.04,100198.79
2711684,"14:45:49.684",3.5,10.8,10.4,82.04,100197.19
2711875,"14:45:49.875",3.5,10.8,10.4,82.04,100195.74
2712065,"14:45:50.065",3.6,11,10.4,82.04,100192.07
2712256,"14:45:50.256",3.6,11,10.41,82.04,100195.91
2712447,"14:45:50.447",3.6,11,10.4,82.04,100193.67
2712637,"14:45:50.637",3.6,11,10.4,82.04,100197.34
2712833,"14:45:50.833",3.6,11,10.4,82.04,100195.91
2713025,"14:45:51.025",3.6,10.9,10.4,82.04,100196.23
2713215,"14:45:51.215",3.6,10.9,10.38,82.04,100197.19
2713406,"14:45:51.406",3.6,10.9,10.38,82.04,100197.03
2713596,"14:45:51.596",3.6,10.9,10.38,82.04,100193.52
2713787,"14:45:51.787",3.6,10.9,10.38,82.04,100194.63
2713977,"14:45:51.977",3.5,10.4,10.38,82.04,100195.78
2714169,"14:45:52.169",3.5,10.4,10.4,82.04,100195.46
2714359,"14:45:52.359",3.5,10.4,10.4,82.04,100193.03
2714550,"14:45:52.550",3.5,10.4,10.4,82.04,100195.92
2714740,"14:45:52.740",3.5,10.4,10.4,82.04,100193.67
2714932,"14:45:52.932",3.4,10.3,10.4,82.04,100192.07
2715128,"14:45:53.128",3.4,10.3,10.38,82.14,100194.8
2715318,"14:45:53.318",3.4,10.3,10.4,82.14,100195.46
2715509,"14:45:53.509",3.4,10.3,10.4,82.14,100193.52
2715700,"14:45:53.700",3.4,10.3,10.38,82.14,100192.07
2715890,"14:45:53.890",3.4,10.3,10.4,82.04,100195.59
2716081,"14:45:54.081",3.5,10.4,10.4,82.04,100194.16
2716272,"14:45:54.272",3.5,10.4,10.38,82.14,100193.99
2716462,"14:45:54.462",3.5,10.4,10.4,82.14,100191.27
2716653,"14:45:54.653",3.5,10.4,10.38,82.04,100194.8
2716843,"14:45:54.843",3.5,10.4,10.38,82.14,100193.86
2717034,"14:45:55.034",3.5,9.4,10.4,82.04,100193.83
2717224,"14:45:55.224",3.5,9.4,10.4,82.04,100192.55
2717415,"14:45:55.415",3.5,9.4,10.38,82.04,100190.47
2717610,"14:45:55.610",3.5,9.4,10.38,82.04,100192.55
2717802,"14:45:55.802",3.5,9.4,10.4,82.04,100193.83
2717991,"14:45:55.991",3.4,8.7,10.38,82.14,100195.44
2718183,"14:45:56.183",3.4,8.7,10.38,82.04,100196.41
2718372,"14:45:56.372",3.4,8.7,10.38,82.04,100194.95
2718563,"14:45:56.563",3.4,8.7,10.37,82.04,100192.72
2718753,"14:45:56.753",3.4,8.7,10.4,82.14,100195.27
2718944,"14:45:56.944",3.3,8.6,10.38,82.04,100192.55
2719134,"14:45:57.134",3.3,8.6,10.38,82.04,100191.92
2719325,"14:45:57.325",3.3,8.6,10.38,82.04,100189.2
2719515,"14:45:57.515",3.3,8.6,10.38,82.04,100191.12
2719706,"14:45:57.706",3.3,8.6,10.38,82.04,100195.44
2719902,"14:45:57.902",3.3,8.6,10.4,82.04,100196.88
2720093,"14:45:58.093",3.2,8.3,10.38,82.04,100194.64
2720283,"14:45:58.283",3.2,8.3,10.38,82.04,100195.44
2720473,"14:45:58.473",3.2,8.3,10.38,82.04,100193.67
2720664,"14:45:58.664",3.2,8.3,10.38,82.04,100192.88
2720854,"14:45:58.854",3.2,8.3,10.38,82.04,100195.44
2721045,"14:45:59.045",3.2,8.2,10.38,82.04,100194
2721235,"14:45:59.235",3.2,8.2,10.38,82.04,100193.34
2721425,"14:45:59.425",3.2,8.2,10.38,82.04,100193.03
2721616,"14:45:59.616",3.2,8.2,10.38,82.04,100195.28
2721806,"14:45:59.806",3.2,8.2,10.38,82.04,100194.95
2721997,"14:45:59.997",3.2,8.5,10.4,82.04,100192.72
2722187,"14:46:00.187",3.2,8.5,10.38,82.04,100190.95
2722383,"14:46:00.383",3.2,8.5,10.38,82.04,100196.1
2722574,"14:46:00.574",3.2,8.5,10.38,82.04,100193.36
2722763,"14:46:00.763",3.2,8.5,10.38,82.04,100194.96
2722955,"14:46:00.955",3.2,7.3,10.38,82.04,100195.11
2723144,"14:46:01.144",3.2,7.3,10.4,82.04,100190.8
2723335,"14:46:01.335",3.2,7.3,10.38,82.04,100191.41
2723524,"14:46:01.524",3.2,7.3,10.38,82.04,100194.8
2723716,"14:46:01.716",3.2,7.3,10.38,82.04,100195.11
2723905,"14:46:01.905",3.2,7.3,10.38,82.04,100194.64
2724097,"14:46:02.097",3.2,7.3,10.37,82.04,100196.39
2724294,"14:46:02.294",3.2,7.3,10.38,82.04,100194.64
2724486,"14:46:02.486",3.2,7.3,10.38,82.04,100194
2724682,"14:46:02.682",3.2,7.3,10.38,82.04,100194.31
2724872,"14:46:02.872",3.2,7.3,10.38,82.04,100194.32
2725062,"14:46:03.062",3.2,7.2,10.37,82.04,100191.44
2725253,"14:46:03.253",3.2,7.2,10.38,82.04,100194.64
2725443,"14:46:03.443",3.2,7.2,10.37,82.04,100193.02
2725633,"14:46:03.633",3.2,7.2,10.37,82.04,100196.08
2725824,"14:46:03.824",3.2,7.2,10.37,82.04,100196.72
2726014,"14:46:04.014",3.1,7.1,10.38,82.04,100194.16
2726204,"14:46:04.204",3.1,7.1,10.38,82.04,100196.42
2726395,"14:46:04.395",3.1,7.1,10.38,82.04,100194.64
2726585,"14:46:04.585",3.1,7.1,10.38,82.04,100195.75
2726775,"14:46:04.775",3.1,7.1,10.38,82.04,100191.41
2726966,"14:46:04.966",3.1,6.8,10.38,82.04,100192.21
2727161,"14:46:05.161",3.1,6.8,10.37,82.04,100195.12
2727353,"14:46:05.353",3.1,6.8,10.38,82.04,100192.85
2727542,"14:46:05.542",3.1,6.8,10.37,82.04,100192.72
2727733,"14:46:05.733",3.1,6.8,10.37,82.04,100195.44
2727923,"14:46:05.923",3.2,6.9,10.38,82.04,100189.17
2728114,"14:46:06.114",3.2,6.9,10.37,82.04,100194
2728303,"14:46:06.303",3.2,6.9,10.37,82.04,100193.17
2728495,"14:46:06.495",3.2,6.9,10.38,82.04,100194.64
2728684,"14:46:06.684",3.2,6.9,10.37,82.04,100194.16
2728876,"14:46:06.876",3.2,6.9,10.38,82.04,100194.16
2729065,"14:46:07.065",3.1,6.2,10.37,82.04,100191.89
2729256,"14:46:07.256",3.1,6.2,10.37,82.04,100193.97
2729452,"14:46:07.452",3.1,6.2,10.37,82.04,100193.66
2729642,"14:46:07.642",3.1,6.2,10.38,82.04,100188.83
2729832,"14:46:07.832",3.1,6.2,10.37,82.04,100191.6
2730022,"14:46:08.022",3.1,6.1,10.37,82.04,100193.84
2730213,"14:46:08.213",3.1,6.1,10.37,82.04,100194.16
2730403,"14:46:08.403",3.1,6.1,10.37,81.94,100193.04
2730593,"14:46:08.593",3.1,6.1,10.37,82.04,100187.89
2730783,"14:46:08.783",3.1,6.1,10.38,82.04,100193.17
2730974,"14:46:08.974",3.1,7.3,10.38,82.04,100193.5
2731164,"14:46:09.164",3.1,7.3,10.37,82.04,100191.73
2731354,"14:46:09.354",3.1,7.3,10.37,82.04,100190.94
2731544,"14:46:09.544",3.1,7.3,10.37,82.04,100194.45
2731734,"14:46:09.734",3.1,7.3,10.35,82.04,100195.12
2731945,"14:46:09.945",3.1,8.1,10.37,82.04,100192.7
2732134,"14:46:10.134",3.1,8.1,10.37,82.04,100195.27
2732326,"14:46:10.326",3.1,8.1,10.37,82.04,100192.38
2732515,"14:46:10.515",3.1,8.1,10.37,82.04,100191.73
2732706,"14:46:10.706",3.1,8.1,10.37,82.04,100193.81
2732895,"14:46:10.895",3.1,8.1,10.38,82.04,100194.45
2733086,"14:46:11.086",3.1,8.6,10.37,82.04,100193.66
2733276,"14:46:11.276",3.1,8.6,10.37,82.04,100193.5
2733468,"14:46:11.468",3.1,8.6,10.37,82.04,100195.44
2733657,"14:46:11.657",3.1,8.6,10.35,82.04,100195.42
2733847,"14:46:11.847",3.1,8.6,10.35,81.94,100194.14
2734036,"14:46:12.036",3.2,9.1,10.37,82.04,100191.58
2734233,"14:46:12.233",3.2,9.1,10.35,82.04,100194.45
2734424,"14:46:12.424",3.2,9.1,10.37,81.94,100192.86
2734614,"14:46:12.614",3.2,9.1,10.37,82.04,100189.81
2734805,"14:46:12.805",3.2,9.1,10.37,81.94,100192.86
2734995,"14:46:12.995",3.2,9.8,10.37,82.04,100193.02
2735186,"14:46:13.186",3.2,9.8,10.37,81.94,100194.14
2735376,"14:46:13.376",3.2,9.8,10.37,82.04,100195.09
2735567,"14:46:13.567",3.2,9.8,10.35,82.04,100192.03
2735757,"14:46:13.757",3.2,9.8,10.35,81.94,100194.91
2735948,"14:46:13.948",3.2,9.9,10.35,82.04,100193.47
2736138,"14:46:14.138",3.2,9.9,10.37,81.94,100193.64
2736329,"14:46:14.329",3.2,9.9,10.35,81.94,100194.3
2736519,"14:46:14.519",3.2,9.9,10.37,82.04,100191.7
2736716,"14:46:14.716",3.2,9.9,10.37,81.94,100194.43
2736906,"14:46:14.906",3.2,9.9,10.37,81.94,100193.34
2737097,"14:46:15.097",3.1,9.4,10.35,81.94,100192.69
2737287,"14:46:15.287",3.1,9.4,10.35,82.04,100193.66
2737478,"14:46:15.478",3.1,9.4,10.35,82.04,100189.78
2737667,"14:46:15.667",3.1,9.4,10.35,82.04,100192.99
2737859,"14:46:15.859",3.1,9.4,10.35,81.94,100195.09
2738048,"14:46:16.048",3.1,9.4,10.35,81.94,100192.69
2738240,"14:46:16.240",3.1,9.4,10.35,82.04,100193.66
2738429,"14:46:16.429",3.1,9.4,10.35,81.94,100194.78
2738621,"14:46:16.621",3.1,9.4,10.37,81.94,100195.58
2738810,"14:46:16.810",3.1,9.4,10.35,82.04,100191.41
2739007,"14:46:17.007",3.1,8.9,10.35,82.04,100192.34
2739198,"14:46:17.198",3.1,8.9,10.37,82.04,100191.07
2739388,"14:46:17.388",3.1,8.9,10.35,82.04,100193.16
2739578,"14:46:17.578",3.1,8.9,10.35,81.94,100193.16
2739769,"14:46:17.769",3.1,8.9,10.37,82.04,100195.27
2739959,"14:46:17.959",3,8.7,10.37,81.94,100194.11
2740150,"14:46:18.150",3,8.7,10.35,81.94,100193
2740340,"14:46:18.340",3,8.7,10.35,81.94,100196.03
2740531,"14:46:18.531",3,8.7,10.35,82.04,100193.8
2740721,"14:46:18.721",3,8.7,10.35,82.04,100192.67
2740912,"14:46:18.912",3,8.7,10.35,82.04,100192.99
2741102,"14:46:19.102",3,8.7,10.35,82.04,100192.67
2741292,"14:46:19.292",3,8.7,10.35,82.04,100193.63
2741489,"14:46:19.489",3,8.7,10.37,82.04,100193.98
2741679,"14:46:19.679",3,8.7,10.35,82.04,100188.16
2741870,"14:46:19.870",3,8.7,10.35,82.04,100192.53
2742060,"14:46:20.060",3.3,9.1,10.35,82.04,100190.09
2742251,"14:46:20.251",3.3,9.1,10.35,82.04,100193.31
2742440,"14:46:20.440",3.3,9.1,10.35,82.04,100192.19
2742632,"14:46:20.632",3.3,9.1,10.35,82.04,100191.55
2742821,"14:46:20.821",3.3,9.1,10.35,82.04,100192.83
2743013,"14:46:21.013",3.3,8.9,10.35,82.04,100190.59
2743202,"14:46:21.202",3.3,8.9,10.35,82.04,100190.11
2743394,"14:46:21.394",3.3,8.9,10.35,82.04,100192.83
2743583,"14:46:21.583",3.3,8.9,10.37,82.04,100190.91
2743780,"14:46:21.780",3.3,8.9,10.35,82.04,100194.91
2743971,"14:46:21.971",3.3,10.2,10.35,82.04,100190.11
2744161,"14:46:22.161",3.3,10.2,10.35,82.04,100193.31
2744352,"14:46:22.352",3.3,10.2,10.37,82.04,100192.67
2744543,"14:46:22.543",3.3,10.2,10.35,82.04,100193.16
2744733,"14:46:22.733",3.3,10.2,10.34,82.04,100192.01
2744924,"14:46:22.924",3.4,10.6,10.34,82.04,100194.14
2745115,"14:46:23.115",3.4,10.6,10.35,82.04,100189.92
2745305,"14:46:23.305",3.4,10.6,10.34,82.04,100189.16
2745496,"14:46:23.496",3.4,10.6,10.34,82.04,100197.48
2745687,"14:46:23.687",3.4,10.6,10.35,82.04,100196.84
2745878,"14:46:23.878",3.4,10.6,10.35,82.04,100194.28
2746073,"14:46:24.073",3.4,10.9,10.34,82.04,100196.36
2746265,"14:46:24.265",3.4,10.9,10.35,82.04,100192.66
2746454,"14:46:24.454",3.4,10.9,10.35,82.04,100191.85
2746646,"14:46:24.646",3.4,10.9,10.35,82.04,100197
2746836,"14:46:24.836",3.4,10.9,10.37,82.04,100195.2
2747028,"14:46:25.028",3.4,10.6,10.34,82.04,100194.57
2747217,"14:46:25.217",3.4,10.6,10.35,82.04,100192.81
2747419,"14:46:25.419",3.4,10.6,10.34,82.04,100192.02
2747609,"14:46:25.609",3.4,10.6,10.34,82.04,100195.42
2747801,"14:46:25.801",3.4,10.6,10.35,82.04,100192.67
2747991,"14:46:25.991",3.4,10.7,10.34,82.04,100194.91
2748182,"14:46:26.182",3.4,10.7,10.35,82.04,100192.66
2748372,"14:46:26.372",3.4,10.7,10.35,82.04,100196.04
2748561,"14:46:26.561",3.4,10.7,10.34,82.04,100195.23
2748751,"14:46:26.751",3.4,10.7,10.34,82.04,100194.41
2748943,"14:46:26.943",3.4,10.4,10.34,82.04,100192.17
2749132,"14:46:27.132",3.4,10.4,10.34,82.04,100195.88
2749324,"14:46:27.324",3.4,10.4,10.34,82.04,100193.77
2749513,"14:46:27.513",3.4,10.4,10.35,82.04,100192.97
2749705,"14:46:27.705",3.4,10.4,10.35,82.04,100192.01
2749895,"14:46:27.895",3.4,10.4,10.34,82.04,100192.8
2750086,"14:46:28.086",3.5,10.5,10.35,82.04,100194.44
2750276,"14:46:28.276",3.5,10.5,10.34,82.04,100190.27
2750468,"14:46:28.468",3.5,10.5,10.35,82.04,100191.53
2750657,"14:46:28.657",3.5,10.5,10.34,82.04,100192.8
2750854,"14:46:28.854",3.5,10.5,10.35,82.04,100190.89
2751045,"14:46:29.045",3.6,10.8,10.34,82.04,100192.66
2751236,"14:46:29.236",3.6,10.8,10.34,82.04,100193.45
2751426,"14:46:29.426",3.6,10.8,10.35,82.04,100193.13
2751617,"14:46:29.617",3.6,10.8,10.34,82.04,100192.78
2751808,"14:46:29.808",3.6,10.8,10.34,82.04,100196.84
2751998,"14:46:29.998",3.6,11.4,10.34,82.04,100193.61
2752189,"14:46:30.189",3.6,11.4,10.34,82.14,100192.33
2752380,"14:46:30.380",3.6,11.4,10.34,82.04,100192.02
2752570,"14:46:30.570",3.6,11.4,10.34,82.04,100192.48
2752761,"14:46:30.761",3.6,11.4,10.34,82.04,100190.73
2752951,"14:46:30.951",3.6,11.3,10.34,82.04,100191.02
2753147,"14:46:31.147",3.6,11.3,10.34,82.14,100192.49
2753339,"14:46:31.339",3.6,11.3,10.34,82.04,100194.09
2753529,"14:46:31.529",3.6,11.3,10.34,82.04,100196.79
2753720,"14:46:31.720",3.6,11.3,10.34,82.14,100196.49
2753910,"14:46:31.910",3.7,11.4,10.33,82.14,100196.83
2754102,"14:46:32.102",3.7,11.4,10.34,82.14,100195.51
2754292,"14:46:32.292",3.7,11.4,10.34,82.14,100195.2
2754483,"14:46:32.483",3.7,11.4,10.34,82.14,100193.45
2754673,"14:46:32.673",3.7,11.4,10.34,82.04,100197.78
2754864,"14:46:32.864",3.7,11.4,10.34,82.14,100193.13
2755054,"14:46:33.054",3.7,11.4,10.34,82.14,100195.05
2755246,"14:46:33.246",3.7,11.4,10.34,82.14,100196.02
2755442,"14:46:33.442",3.7,11.4,10.34,82.14,100196.3
2755633,"14:46:33.633",3.7,11.4,10.34,82.14,100191.53
2755823,"14:46:33.823",3.7,11.4,10.34,82.14,100189.74
2756014,"14:46:34.014",3.8,11.4,10.33,82.14,100191.7
2756205,"14:46:34.205",3.8,11.4,10.34,82.14,100193.58
2756395,"14:46:34.395",3.8,11.4,10.34,82.14,100189.3
2756586,"14:46:34.586",3.8,11.4,10.34,82.14,100193.91
2756776,"14:46:34.776",3.8,11.4,10.33,82.14,100194.91
2756966,"14:46:34.966",3.7,11.4,10.34,82.14,100196.15
2757159,"14:46:35.159",3.7,11.4,10.34,82.14,100194.06
2757356,"14:46:35.356",3.7,11.4,10.34,82.14,100189.11
2757546,"14:46:35.546",3.7,11.4,10.34,82.14,100192.77
2757743,"14:46:35.743",3.7,11.4,10.34,82.14,100191.65
2757933,"14:46:35.933",3.7,11.3,10.33,82.14,100193.3
2758125,"14:46:36.125",3.7,11.3,10.34,82.14,100193.75
2758314,"14:46:36.314",3.7,11.3,10.33,82.14,100191.86
2758506,"14:46:36.506",3.7,11.3,10.33,82.14,100195.69
2758696,"14:46:36.696",3.7,11.3,10.34,82.14,100195.83
2758888,"14:46:36.888",3.7,11.3,10.34,82.14,100195.21
2759077,"14:46:37.077",3.7,11.2,10.34,82.14,100195.38
2759269,"14:46:37.269",3.7,11.2,10.34,82.14,100195.38
2759459,"14:46:37.459",3.7,11.2,10.33,82.14,100193.94
2759651,"14:46:37.651",3.7,11.2,10.34,82.14,100192.82
2759840,"14:46:37.840",3.7,11.2,10.33,82.14,100192.18
2760038,"14:46:38.038",4,12,10.33,82.14,100189.46
2760228,"14:46:38.228",4,12,10.33,82.14,100195.03
2760419,"14:46:38.419",4,12,10.33,82.14,100192.18
2760610,"14:46:38.610",4,12,10.33,82.14,100194.06
2760800,"14:46:38.800",4,12,10.33,82.14,100194.23
2760991,"14:46:38.991",4.1,11.1,10.34,82.14,100195.98
2761182,"14:46:39.182",4.1,11.1,10.33,82.14,100194.39
2761373,"14:46:39.373",4.1,11.1,10.33,82.14,100194.27
2761563,"14:46:39.563",4.1,11.1,10.31,82.14,100193.45
2761754,"14:46:39.754",4.1,11.1,10.33,82.14,100193.3
2761945,"14:46:39.945",4.1,10.5,10.34,82.14,100191.54
2762136,"14:46:40.136",4.1,10.5,10.33,82.14,100193.78
2762326,"14:46:40.326",4.1,10.5,10.33,82.14,100196.98
2762523,"14:46:40.523",4.1,10.5,10.34,82.14,100195.55
2762713,"14:46:40.713",4.1,10.5,10.31,82.14,100194.55
2762905,"14:46:40.905",4.1,9.9,10.33,82.14,100196.15
2763094,"14:46:41.094",4.1,9.9,10.33,82.14,100192.63
2763286,"14:46:41.286",4.1,9.9,10.34,82.14,100195.03
2763475,"14:46:41.475",4.1,9.9,10.34,82.24,100192.98
2763666,"14:46:41.666",4.1,9.9,10.33,82.24,100194.91
2763856,"14:46:41.856",4.1,9.9,10.33,82.24,100194.39
2764048,"14:46:42.048",4.3,10.1,10.31,82.24,100200.47
2764237,"14:46:42.237",4.3,10.1,10.33,82.24,100190.38
2764429,"14:46:42.429",4.3,10.1,10.33,82.24,100190.84
2764619,"14:46:42.619",4.3,10.1,10.34,82.24,100192.29
2764816,"14:46:42.816",4.3,10.1,10.33,82.24,100193.59
2765007,"14:46:43.007",4.2,9.8,10.33,82.24,100194.42
2765197,"14:46:43.197",4.2,9.8,10.33,82.24,100193.09
2765388,"14:46:43.388",4.2,9.8,10.33,82.24,100192.77
2765578,"14:46:43.578",4.2,9.8,10.33,82.24,100194.58
2765769,"14:46:43.769",4.2,9.8,10.33,82.24,100192.93
2765959,"14:46:43.959",4.4,11.6,10.33,82.24,100196.32
2766150,"14:46:44.150",4.4,11.6,10.33,82.24,100190.69
2766341,"14:46:44.341",4.4,11.6,10.31,82.24,100193.3
2766532,"14:46:44.532",4.4,11.6,10.31,82.24,100192.13
2766722,"14:46:44.722",4.4,11.6,10.33,82.24,100193.11
2766913,"14:46:44.913",4.5,11.9,10.33,82.24,100193.25
2767109,"14:46:45.109",4.5,11.9,10.33,82.24,100191.81
2767301,"14:46:45.301",4.5,11.9,10.31,82.24,100191.7
2767490,"14:46:45.490",4.5,11.9,10.33,82.24,100195.7
2767682,"14:46:45.682",4.5,11.9,10.31,82.24,100192.16
2767872,"14:46:45.872",4.5,11.9,10.31,82.24,100192.02
2768063,"14:46:46.063",4.5,12.1,10.33,82.24,100191.48
2768253,"14:46:46.253",4.5,12.1,10.33,82.24,100193.94
2768445,"14:46:46.445",4.5,12.1,10.31,82.24,100194.88
2768635,"14:46:46.635",4.5,12.1,10.33,82.24,100192.16
2768826,"14:46:46.826",4.5,12.1,10.33,82.24,100192.12
2769016,"14:46:47.016",4.5,11.9,10.31,82.24,100196.16
2769208,"14:46:47.208",4.5,11.9,10.33,82.24,100195.7
2769404,"14:46:47.404",4.5,11.9,10.31,82.24,100195.67
2769594,"14:46:47.594",4.5,11.9,10.33,82.24,100196.14
2769785,"14:46:47.785",4.5,11.9,10.33,82.24,100195.33
2769975,"14:46:47.975",4.6,11.9,10.31,82.24,100190.22
2770166,"14:46:48.166",4.6,11.9,10.31,82.24,100193.45
2770357,"14:46:48.357",4.6,11.9,10.33,82.24,100193.14
2770552,"14:46:48.552",4.6,11.9,10.33,82.24,100192.12
2770747,"14:46:48.747",4.6,11.9,10.31,82.24,100194.55
2770938,"14:46:48.938",4.6,12.3,10.31,82.24,100192.66
2771128,"14:46:49.128",4.6,12.3,10.31,82.24,100194.58
2771319,"14:46:49.319",4.6,12.3,10.31,82.35,100194.05
2771510,"14:46:49.510",4.6,12.3,10.33,82.24,100193.89
2771700,"14:46:49.700",4.6,12.3,10.31,82.35,100196.19
2771896,"14:46:49.896",4.6,12.3,10.31,82.35,100192.63
2772088,"14:46:50.088",4.3,11.7,10.31,82.24,100196.66
2772277,"14:46:50.277",4.3,11.7,10.31,82.35,100193.09
2772469,"14:46:50.469",4.3,11.7,10.33,82.35,100194.05
2772659,"14:46:50.659",4.3,11.7,10.33,82.35,100194.21
2772850,"14:46:50.850",4.3,11.7,10.31,82.35,100195.02
2773040,"14:46:51.040",4.3,11.9,10.31,82.35,100193.41
2773232,"14:46:51.232",4.3,11.9,10.33,82.35,100191.66
2773421,"14:46:51.421",4.3,11.9,10.33,82.35,100192.3
2773613,"14:46:51.613",4.3,11.9,10.33,82.35,100193.25
2773803,"14:46:51.803",4.3,11.9,10.33,82.35,100193.25
2773994,"14:46:51.994",4.3,11,10.31,82.35,100192.13
2774191,"14:46:52.191",4.3,11,10.31,82.35,100196.66
2774381,"14:46:52.381",4.3,11,10.31,82.35,100190.05
2774572,"14:46:52.572",4.3,11,10.31,82.35,100194.21
2774763,"14:46:52.763",4.3,11,10.31,82.35,100194.7
2774954,"14:46:52.954",4.3,11.4,10.31,82.35,100194.05
2775144,"14:46:53.144",4.3,11.4,10.31,82.35,100195.34
2775335,"14:46:53.335",4.3,11.4,10.31,82.35,100191.15
2775526,"14:46:53.526",4.3,11.4,10.31,82.35,100192.62
2775716,"14:46:53.716",4.3,11.4,10.31,82.35,100198.58
2775907,"14:46:53.907",4.2,11.5,10.31,82.35,100192.77
2776098,"14:46:54.098",4.2,11.5,10.31,82.35,100191.81
2776288,"14:46:54.288",4.2,11.5,10.3,82.35,100194.7
2776485,"14:46:54.485",4.2,11.5,10.31,82.35,100190.86
2776675,"14:46:54.675",4.2,11.5,10.31,82.35,100192.3
2776867,"14:46:54.867",4.2,11.5,10.3,82.35,100190.05
2777056,"14:46:55.056",4.3,11.7,10.31,82.35,100189.71
2777248,"14:46:55.248",4.3,11.7,10.31,82.35,100191.02
2777438,"14:46:55.438",4.3,11.7,10.31,82.35,100191.15
2777630,"14:46:55.630",4.3,11.7,10.31,82.35,100191.79
2777819,"14:46:55.819",4.3,11.7,10.31,82.35,100190.22
2778011,"14:46:56.011",4.2,11.5,10.3,82.45,100193.41
2778201,"14:46:56.201",4.2,11.5,10.31,82.35,100188.27
2778392,"14:46:56.392",4.2,11.5,10.31,82.45,100193.89
2778582,"14:46:56.582",4.2,11.5,10.3,82.45,100191.79
2778779,"14:46:56.779",4.2,11.5,10.31,82.45,100195.82
2778970,"14:46:56.970",4.3,11.3,10.3,82.45,100193.41
2779161,"14:46:57.161",4.3,11.3,10.3,82.45,100195.34
2779351,"14:46:57.351",4.3,11.3,10.31,82.45,100196.14
2779542,"14:46:57.542",4.3,11.3,10.31,82.45,100193.09
2779733,"14:46:57.733",4.3,11.3,10.31,82.45,100189.55
2779923,"14:46:57.923",4.3,11.8,10.33,82.45,100194.21
2780114,"14:46:58.114",4.3,11.8,10.3,82.45,100192.75
2780304,"14:46:58.304",4.3,11.8,10.3,82.45,100195.31
2780494,"14:46:58.494",4.3,11.8,10.3,82.45,100193.71
2780687,"14:46:58.687",4.3,11.8,10.31,82.45,100198.54
2780885,"14:46:58.885",4.3,11.8,10.3,82.45,100194.67
2781080,"14:46:59.080",4.2,12,10.3,82.49,100192.59
2781272,"14:46:59.272",4.2,12,10.3,82.45,100199.5
2781461,"14:46:59.461",4.2,12,10.3,82.45,100193.9
2781653,"14:46:59.653",4.2,12,10.3,82.45,100191.62
2781843,"14:46:59.843",4.2,12,10.3,82.45,100192.59
2782035,"14:47:00.035",4.2,11.1,10.31,82.45,100193.58
2782225,"14:47:00.225",4.2,11.1,10.31,82.45,100194.52
2782417,"14:47:00.417",4.2,11.1,10.31,82.45,100193.23
2782606,"14:47:00.606",4.2,11.1,10.3,82.45,100193.37
2782798,"14:47:00.798",4.2,11.1,10.3,82.45,100193.39
2782988,"14:47:00.988",4.1,11.2,10.3,82.45,100194.38
2783180,"14:47:01.180",4.1,11.2,10.3,82.45,100194.83
2783370,"14:47:01.370",4.1,11.2,10.31,82.45,100193.58
2783567,"14:47:01.567",4.1,11.2,10.3,82.45,100195.17
2783758,"14:47:01.758",4.1,11.2,10.31,82.45,100194.67
2783948,"14:47:01.948",4,11,10.28,82.45,100194.54
2784139,"14:47:02.139",4,11,10.3,82.45,100194.84
2784330,"14:47:02.330",4,11,10.31,82.45,100193.39
2784521,"14:47:02.521",4,11,10.31,82.45,100192.27
2784711,"14:47:02.711",4,11,10.3,82.45,100194.83
2784902,"14:47:02.902",4,11.1,10.3,82.45,100193.23
2785093,"14:47:03.093",4,11.1,10.28,82.45,100191.45
2785283,"14:47:03.283",4,11.1,10.3,82.45,100192.75
2785474,"14:47:03.474",4,11.1,10.31,82.49,100193.88
2785665,"14:47:03.665",4,11.1,10.3,82.45,100196.44
2785861,"14:47:03.861",4,11.1,10.28,82.49,100190.67
2786053,"14:47:04.053",4.1,11.9,10.3,82.45,100193.37
2786242,"14:47:04.242",4.1,11.9,10.28,82.45,100195.16
2786434,"14:47:04.434",4.1,11.9,10.3,82.45,100192.27
2786624,"14:47:04.624",4.1,11.9,10.3,82.45,100192.43
2786816,"14:47:04.816",4.1,11.9,10.3,82.45,100192.11
2787006,"14:47:05.006",4.1,11.9,10.3,82.45,100193.37
2787197,"14:47:05.197",4.1,11.9,10.3,82.45,100192.94
2787387,"14:47:05.387",4.1,11.9,10.3,82.45,100193.23
2787579,"14:47:05.579",4.1,11.9,10.3,82.49,100190.98
2787769,"14:47:05.769",4.1,11.9,10.3,82.49,100193.71
2787961,"14:47:05.961",4.1,13.6,10.3,82.49,100193.69
2788157,"14:47:06.157",4.1,13.6,10.3,82.59,100193.69
2788347,"14:47:06.347",4.1,13.6,10.3,82.45,100191.61
2788538,"14:47:06.538",4.1,13.6,10.28,82.45,100193.39
2788729,"14:47:06.729",4.1,13.6,10.3,82.45,100194.35
2788920,"14:47:06.920",4.2,14.4,10.3,82.49,100192.89
2789110,"14:47:07.110",4.2,14.4,10.3,82.59,100193.39
2789301,"14:47:07.301",4.2,14.4,10.3,82.59,100194.2
2789492,"14:47:07.492",4.2,14.4,10.3,82.55,100192.41
