time_since_power_on,time,pm25,pm10,AirTC_Avg,RH_Avg,Pressure
5270646,"15:53:48,646",6.10,6.70,6.75,72.64,99751.75
5270835,"15:53:48,835",6.10,6.70,6.77,72.54,99746.98
5271022,"15:53:49,022",6.10,6.70,6.77,72.54,99747.66
5271211,"15:53:49,211",6.10,6.70,6.77,72.54,99748.09
5271397,"15:53:49,397",6.10,6.70,6.77,72.64,99749.41
5271591,"15:53:49,591",6.00,6.60,6.78,72.54,99749.41
5271779,"15:53:49,779",6.00,6.60,6.77,72.64,99747.94
5271967,"15:53:49,967",6.00,6.60,6.78,72.64,99749.25
5272155,"15:53:50,155",6.00,6.60,6.77,72.54,99749.69
5272342,"15:53:50,342",6.00,6.60,6.77,72.64,99747.78
5272530,"15:53:50,530",5.90,6.50,6.77,72.64,99749.05
5272718,"15:53:50,718",5.90,6.50,6.78,72.64,99745.55
5272904,"15:53:50,904",5.90,6.50,6.77,72.64,99747.66
5273094,"15:53:51,094",5.90,6.50,6.77,72.64,99745.39
5273289,"15:53:51,289",5.90,6.50,6.77,72.64,99744.00
5273476,"15:53:51,476",6.10,6.70,6.77,72.64,99745.05
5273664,"15:53:51,664",6.10,6.70,6.75,72.64,99740.78
5273851,"15:53:51,851",6.10,6.70,6.77,72.64,99744.63
5274046,"15:53:52,046",6.10,6.70,6.77,72.64,99752.30
5274232,"15:53:52,232",6.10,6.70,6.77,72.64,99748.29
5274421,"15:53:52,421",6.20,6.80,6.77,72.64,99748.92
5274608,"15:53:52,608",6.20,6.80,6.77,72.64,99750.64
5274797,"15:53:52,797",6.20,6.80,6.78,72.64,99746.19
5274984,"15:53:52,984",6.20,6.80,6.77,72.64,99747.81
5275173,"15:53:53,173",6.20,6.80,6.77,72.64,99750.48
5275360,"15:53:53,360",6.20,6.80,6.77,72.64,99748.09
5275548,"15:53:53,548",6.20,6.80,6.77,72.64,99746.35
5275735,"15:53:53,735",6.20,6.80,6.78,72.64,99748.61
5275924,"15:53:53,924",6.20,6.80,6.77,72.64,99748.92
5276111,"15:53:54,111",6.20,6.80,6.77,72.74,99748.58
5276300,"15:53:54,300",6.20,6.80,6.78,72.64,99749.56
5276493,"15:53:54,493",6.20,6.80,6.77,72.64,99745.55
5276681,"15:53:54,681",6.20,6.80,6.77,72.74,99745.88
5276869,"15:53:54,869",6.20,6.80,6.77,72.74,99747.66
5277056,"15:53:55,056",6.20,6.80,6.78,72.74,99744.28
5277245,"15:53:55,245",6.20,6.80,6.78,72.74,99745.20
5277432,"15:53:55,432",6.30,6.90,6.77,72.74,99746.19
5277620,"15:53:55,620",6.30,6.90,6.77,72.74,99745.88
5277808,"15:53:55,808",6.30,6.90,6.77,72.74,99747.78
5277996,"15:53:55,996",6.30,6.90,6.77,72.74,99745.88
5278184,"15:53:56,184",6.30,6.90,6.75,72.74,99744.76
5278372,"15:53:56,372",6.30,6.90,6.77,72.74,99746.70
5278560,"15:53:56,560",6.20,6.80,6.77,72.74,99745.11
5278747,"15:53:56,747",6.20,6.80,6.77,72.74,99746.35
5278935,"15:53:56,935",6.20,6.80,6.77,72.74,99746.38
5279129,"15:53:57,129",6.20,6.80,6.77,72.74,99745.72
5279316,"15:53:57,316",6.20,6.80,6.77,72.74,99745.59
5279505,"15:53:57,505",6.20,6.80,6.77,72.74,99745.08
5279692,"15:53:57,692",6.20,6.80,6.77,72.74,99746.19
5279881,"15:53:57,881",6.20,6.80,6.75,72.74,99747.33
5280067,"15:53:58,067",6.20,6.80,6.77,72.74,99745.39
5280256,"15:53:58,256",6.20,6.80,6.78,72.74,99747.30
5280443,"15:53:58,443",6.40,7.00,6.77,72.74,99747.45
5280632,"15:53:58,632",6.40,7.00,6.77,72.74,99740.59
5280818,"15:53:58,818",6.40,7.00,6.77,72.74,99746.35
5281007,"15:53:59,007",6.40,7.00,6.77,72.85,99745.20
5281194,"15:53:59,194",6.40,7.00,6.77,72.74,99746.98
5281382,"15:53:59,382",6.40,7.00,6.77,72.85,99746.03
5281576,"15:53:59,576",6.20,6.80,6.75,72.85,99743.64
5281770,"15:53:59,770",6.20,6.80,6.77,72.85,99748.41
5281966,"15:53:59,966",6.20,6.80,6.78,72.85,99749.38
5282154,"15:54:00,154",6.20,6.80,6.77,72.74,99748.09
5282342,"15:54:00,342",6.20,6.80,6.75,72.85,99749.56
5282529,"15:54:00,529",6.20,6.80,6.77,72.85,99750.95
5282717,"15:54:00,717",6.20,6.80,6.77,72.85,99747.78
5282905,"15:54:00,905",6.20,6.80,6.77,72.85,99746.63
5283093,"15:54:01,093",6.20,6.80,6.77,72.85,99746.98
5283280,"15:54:01,280",6.20,6.80,6.77,72.85,99748.92
5283468,"15:54:01,468",6.20,6.80,6.77,72.85,99746.83
5283656,"15:54:01,656",6.20,6.80,6.77,72.85,99746.31
5283843,"15:54:01,843",6.20,6.80,6.78,72.85,99744.73
5284036,"15:54:02,036",6.20,6.80,6.77,72.85,99749.53
5284225,"15:54:02,225",6.20,6.80,6.77,72.85,99748.38
5284412,"15:54:02,412",6.30,7.00,6.75,72.85,99749.34
5284601,"15:54:02,601",6.30,7.00,6.77,72.85,99745.67
5284787,"15:54:02,787",6.30,7.00,6.77,72.85,99747.91
5284976,"15:54:02,976",6.30,7.00,6.77,72.85,99749.17
5285163,"15:54:03,163",6.30,7.00,6.77,72.85,99749.38
5285352,"15:54:03,352",6.30,7.00,6.78,72.85,99751.11
5285539,"15:54:03,539",6.20,6.80,6.77,72.85,99749.38
5285728,"15:54:03,728",6.20,6.80,6.77,72.85,99748.86
5285914,"15:54:03,914",6.20,6.80,6.77,72.85,99747.11
5286103,"15:54:04,103",6.20,6.80,6.77,72.85,99747.45
5286290,"15:54:04,290",6.20,6.80,6.77,72.85,99747.78
5286484,"15:54:04,484",6.20,6.80,6.75,72.85,99750.48
5286672,"15:54:04,672",6.20,6.80,6.77,72.88,99744.88
5286860,"15:54:04,860",6.20,6.80,6.77,72.85,99742.34
5287048,"15:54:05,048",6.20,6.80,6.77,72.85,99741.86
5287236,"15:54:05,236",6.20,6.80,6.77,72.85,99744.76
5287423,"15:54:05,423",6.20,6.80,6.77,72.85,99745.20
5287611,"15:54:05,611",6.20,6.80,6.77,72.85,99744.25
5287799,"15:54:05,799",6.20,6.80,6.77,72.85,99742.82
5287987,"15:54:05,987",6.20,6.80,6.77,72.85,99745.23
5288174,"15:54:06,174",6.20,6.80,6.77,72.85,99743.80
5288362,"15:54:06,362",6.20,6.80,6.77,72.85,99743.61
5288550,"15:54:06,550",6.30,6.90,6.75,72.85,99744.89
5288738,"15:54:06,738",6.30,6.90,6.77,72.85,99744.25
5288932,"15:54:06,932",6.30,6.90,6.75,72.85,99741.70
5289119,"15:54:07,119",6.30,6.90,6.75,72.85,99739.64
5289308,"15:54:07,308",6.30,6.90,6.75,72.85,99746.19
5289494,"15:54:07,494",6.20,6.80,6.77,72.85,99747.11
5289683,"15:54:07,683",6.20,6.80,6.77,72.85,99746.31
5289870,"15:54:07,870",6.20,6.80,6.77,72.85,99746.00
5290059,"15:54:08,059",6.20,6.80,6.77,72.85,99745.05
5290246,"15:54:08,246",6.20,6.80,6.75,72.85,99746.00
5290435,"15:54:08,435",6.30,6.90,6.77,72.85,99747.94
5290621,"15:54:08,621",6.30,6.90,6.78,72.85,99748.58
5290810,"15:54:08,810",6.30,6.90,6.77,72.85,99747.62
5290997,"15:54:08,997",6.30,6.90,6.77,72.85,99745.67
5291186,"15:54:09,186",6.30,6.90,6.77,72.85,99746.00
5291379,"15:54:09,379",6.30,6.90,6.77,72.85,99744.25
5291567,"15:54:09,567",6.30,6.90,6.77,72.85,99744.25
5291755,"15:54:09,755",6.30,6.90,6.77,72.85,99744.41
5291943,"15:54:09,943",6.30,6.90,6.77,72.85,99746.31
5292131,"15:54:10,131",6.30,6.90,6.77,72.85,99742.82
5292318,"15:54:10,318",6.30,6.90,6.77,72.85,99745.20
5292506,"15:54:10,506",6.30,6.90,6.77,72.85,99745.20
5292694,"15:54:10,694",6.30,6.90,6.77,72.85,99747.59
5292882,"15:54:10,882",6.30,6.90,6.77,72.85,99743.77
5293070,"15:54:11,070",6.30,6.90,6.77,72.85,99748.09
5293258,"15:54:11,258",6.30,6.90,6.77,72.85,99745.39
5293446,"15:54:11,446",6.20,6.80,6.75,72.85,99739.95
5293634,"15:54:11,634",6.20,6.80,6.75,72.85,99743.14
5293827,"15:54:11,827",6.20,6.80,6.77,72.85,99743.61
5294016,"15:54:12,016",6.20,6.80,6.77,72.85,99744.12
5294202,"15:54:12,202",6.20,6.80,6.77,72.85,99739.32
5294391,"15:54:12,391",6.20,6.80,6.77,72.85,99739.64
5294578,"15:54:12,578",6.20,6.80,6.77,72.85,99743.93
5294767,"15:54:12,767",6.20,6.80,6.75,72.85,99741.55
5294953,"15:54:12,953",6.20,6.80,6.77,72.85,99743.93
5295142,"15:54:13,142",6.20,6.80,6.77,72.85,99743.45
5295329,"15:54:13,329",6.20,6.80,6.77,72.85,99735.34
5295518,"15:54:13,518",6.20,6.80,6.77,72.85,99743.30
5295704,"15:54:13,704",6.20,6.80,6.75,72.85,99743.45
5295893,"15:54:13,893",6.20,6.80,6.77,72.85,99742.02
5296080,"15:54:14,080",6.20,6.80,6.75,72.85,99741.23
5296275,"15:54:14,275",6.20,6.80,6.77,72.85,99739.80
5296470,"15:54:14,470",6.20,6.90,6.77,72.88,99740.91
5296657,"15:54:14,657",6.20,6.90,6.75,72.85,99742.82
5296845,"15:54:14,845",6.20,6.90,6.75,72.85,99744.41
5297032,"15:54:15,032",6.20,6.90,6.77,72.85,99740.91
5297220,"15:54:15,220",6.20,6.90,6.75,72.85,99748.06
5297408,"15:54:15,408",6.20,6.90,6.77,72.85,99744.41
5297596,"15:54:15,596",6.20,6.90,6.77,72.85,99745.36
5297784,"15:54:15,784",6.20,6.90,6.77,72.85,99743.61
5297972,"15:54:15,972",6.20,6.90,6.77,72.85,99743.30
5298159,"15:54:16,159",6.20,6.90,6.75,72.85,99746.79
5298348,"15:54:16,348",6.20,6.90,6.77,72.85,99746.63
5298535,"15:54:16,535",6.30,7.00,6.77,72.85,99744.44
5298723,"15:54:16,723",6.30,7.00,6.77,72.85,99742.82
5298916,"15:54:16,916",6.30,7.00,6.77,72.85,99743.93
5299105,"15:54:17,105",6.30,7.00,6.75,72.85,99746.63
5299292,"15:54:17,292",6.30,7.00,6.75,72.85,99742.98
5299481,"15:54:17,481",6.20,6.90,6.77,72.85,99745.05
5299668,"15:54:17,668",6.20,6.90,6.75,72.85,99748.89
5299857,"15:54:17,857",6.20,6.90,6.75,72.74,99743.77
5300043,"15:54:18,043",6.20,6.90,6.77,72.85,99744.41
5300232,"15:54:18,232",6.20,6.90,6.77,72.74,99740.27
5300419,"15:54:18,419",6.30,7.00,6.77,72.85,99743.77
5300608,"15:54:18,608",6.30,7.00,6.77,72.85,99741.55
5300795,"15:54:18,795",6.30,7.00,6.75,72.74,99743.30
5300983,"15:54:18,983",6.30,7.00,6.75,72.74,99742.18
5301170,"15:54:19,170",6.30,7.00,6.75,72.78,99745.36
5301364,"15:54:19,364",6.30,7.00,6.75,72.74,99742.82
5301552,"15:54:19,552",6.40,7.10,6.77,72.74,99746.48
5301740,"15:54:19,740",6.40,7.10,6.75,72.74,99741.86
5301928,"15:54:19,928",6.40,7.10,6.75,72.74,99740.27
5302116,"15:54:20,116",6.40,7.10,6.75,72.74,99743.92
5302304,"15:54:20,304",6.40,7.10,6.75,72.74,99746.31
5302492,"15:54:20,492",6.30,7.00,6.75,72.74,99740.59
5302679,"15:54:20,679",6.30,7.00,6.77,72.74,99745.04
5302867,"15:54:20,867",6.30,7.00,6.75,72.74,99737.06
5303055,"15:54:21,055",6.30,7.00,6.75,72.74,99741.86
5303243,"15:54:21,243",6.30,7.00,6.75,72.74,99740.27
5303431,"15:54:21,431",6.30,7.00,6.77,72.74,99744.56
5303618,"15:54:21,618",6.30,7.00,6.75,72.74,99743.73
5303812,"15:54:21,812",6.30,7.00,6.77,72.74,99744.73
5303999,"15:54:21,999",6.30,7.00,6.77,72.78,99742.47
5304188,"15:54:22,188",6.30,7.00,6.75,72.74,99744.09
5304374,"15:54:22,374",6.30,7.00,6.75,72.74,99746.48
5304563,"15:54:22,563",6.10,6.70,6.77,72.74,99742.81
5304752,"15:54:22,752",6.10,6.70,6.77,72.74,99744.73
5304940,"15:54:22,940",6.10,6.70,6.75,72.74,99746.31
5305127,"15:54:23,127",6.10,6.70,6.75,72.74,99742.81
5305316,"15:54:23,316",6.10,6.70,6.75,72.74,99746.47
5305503,"15:54:23,503",6.10,6.80,6.75,72.74,99743.30
5305692,"15:54:23,692",6.10,6.80,6.75,72.74,99743.45
5305878,"15:54:23,878",6.10,6.80,6.75,72.74,99745.52
5306067,"15:54:24,067",6.10,6.80,6.75,72.74,99742.66
5306260,"15:54:24,260",6.10,6.80,6.75,72.74,99746.16
5306448,"15:54:24,448",6.20,6.90,6.77,72.74,99742.14
5306636,"15:54:24,636",6.20,6.90,6.75,72.74,99741.67
5306824,"15:54:24,824",6.20,6.90,6.77,72.74,99744.56
5307012,"15:54:25,012",6.20,6.90,6.75,72.74,99741.98
5307199,"15:54:25,199",6.20,6.90,6.75,72.74,99742.30
5307387,"15:54:25,387",6.20,6.90,6.77,72.74,99741.83
5307575,"15:54:25,575",6.10,6.80,6.77,72.74,99739.92
5307763,"15:54:25,763",6.10,6.80,6.77,72.78,99745.20
5307950,"15:54:25,950",6.10,6.80,6.75,72.74,99742.50
5308138,"15:54:26,138",6.10,6.80,6.75,72.74,99743.42
5308326,"15:54:26,326",6.10,6.80,6.75,72.74,99744.41
5308514,"15:54:26,514",6.20,6.90,6.75,72.74,99745.67
5308707,"15:54:26,707",6.20,6.90,6.75,72.78,99744.22
5308896,"15:54:26,896",6.20,6.90,6.75,72.78,99742.18
5309082,"15:54:27,082",6.20,6.90,6.75,72.74,99741.03
5309271,"15:54:27,271",6.20,6.90,6.75,72.78,99744.88
5309458,"15:54:27,458",6.20,6.90,6.74,72.74,99745.52
5309647,"15:54:27,647",6.20,6.90,6.75,72.74,99744.09
5309833,"15:54:27,833",6.20,6.90,6.74,72.74,99742.98
5310022,"15:54:28,022",6.20,6.90,6.75,72.78,99742.81
5310209,"15:54:28,209",6.20,6.90,6.75,72.78,99745.84
5310398,"15:54:28,398",6.10,6.80,6.74,72.74,99745.36
5310585,"15:54:28,585",6.10,6.80,6.75,72.74,99743.29
5310773,"15:54:28,773",6.10,6.80,6.75,72.74,99743.26
5310960,"15:54:28,960",6.10,6.80,6.75,72.74,99744.41
5311154,"15:54:29,154",6.10,6.80,6.75,72.74,99746.95
5311342,"15:54:29,342",6.10,6.80,6.75,72.78,99743.58
5311530,"15:54:29,530",6.30,7.00,6.75,72.74,99743.45
5311718,"15:54:29,718",6.30,7.00,6.77,72.74,99743.10
5311906,"15:54:29,906",6.30,7.00,6.75,72.78,99737.70
5312094,"15:54:30,094",6.30,7.00,6.75,72.74,99744.38
5312281,"15:54:30,281",6.30,7.00,6.75,72.74,99741.52
5312469,"15:54:30,469",6.20,6.90,6.75,72.74,99740.59
5312657,"15:54:30,657",6.20,6.90,6.75,72.78,99744.09
5312845,"15:54:30,845",6.20,6.90,6.75,72.74,99745.36
5313033,"15:54:31,033",6.20,6.90,6.75,72.74,99744.09
5313221,"15:54:31,221",6.20,6.90,6.75,72.78,99743.77
5313409,"15:54:31,409",6.30,7.00,6.75,72.74,99744.56
5313603,"15:54:31,603",6.30,7.00,6.75,72.78,99743.73
5313790,"15:54:31,790",6.30,7.00,6.74,72.74,99744.38
5313978,"15:54:31,978",6.30,7.00,6.75,72.78,99745.20
5314165,"15:54:32,165",6.30,7.00,6.77,72.78,99745.97
5314354,"15:54:32,354",6.30,7.00,6.75,72.74,99745.01
5314541,"15:54:32,541",6.20,6.80,6.74,72.67,99744.69
5314729,"15:54:32,729",6.20,6.80,6.75,72.64,99748.34
5314916,"15:54:32,916",6.20,6.80,6.75,72.64,99743.29
5315105,"15:54:33,105",6.20,6.80,6.75,72.64,99745.20
5315292,"15:54:33,292",6.20,6.80,6.75,72.67,99747.11
5315481,"15:54:33,481",6.30,6.90,6.75,72.64,99747.23
5315668,"15:54:33,668",6.30,6.90,6.75,72.64,99745.01
5315857,"15:54:33,857",6.30,6.90,6.75,72.64,99742.94
5316050,"15:54:34,050",6.30,6.90,6.75,72.64,99746.79
5316237,"15:54:34,237",6.30,6.90,6.75,72.67,99743.10
5316426,"15:54:34,426",6.30,6.90,6.75,72.64,99746.09
5316613,"15:54:34,613",6.30,6.90,6.77,72.64,99743.89
5316801,"15:54:34,801",6.30,6.90,6.74,72.64,99746.00
5316989,"15:54:34,989",6.30,6.90,6.75,72.64,99744.85
5317177,"15:54:35,177",6.30,6.90,6.74,72.64,99744.53
5317365,"15:54:35,365",6.30,6.90,6.75,72.67,99745.84
5317553,"15:54:35,553",6.40,7.10,6.75,72.64,99744.22
5317740,"15:54:35,740",6.40,7.10,6.75,72.64,99746.47
5317928,"15:54:35,928",6.40,7.10,6.75,72.64,99745.97
5318116,"15:54:36,116",6.40,7.10,6.75,72.64,99742.47
5318304,"15:54:36,304",6.40,7.10,6.75,72.67,99745.36
5318492,"15:54:36,492",6.50,7.20,6.74,72.64,99743.42
5318686,"15:54:36,686",6.50,7.20,6.77,72.64,99743.39
5318872,"15:54:36,872",6.50,7.20,6.74,72.67,99746.00
5319061,"15:54:37,061",6.50,7.20,6.74,72.67,99743.58
5319248,"15:54:37,248",6.50,7.20,6.74,72.64,99740.72
5319438,"15:54:37,438",6.40,7.20,6.77,72.67,99740.88
5319625,"15:54:37,625",6.40,7.20,6.77,72.64,99742.47
5319819,"15:54:37,819",6.40,7.20,6.75,72.67,99741.83
5320006,"15:54:38,006",6.40,7.20,6.75,72.67,99747.42
5320195,"15:54:38,195",6.40,7.20,6.75,72.67,99746.91
5320382,"15:54:38,382",6.40,7.20,6.75,72.64,99745.48
5320571,"15:54:38,571",6.40,7.20,6.74,72.64,99747.42
5320758,"15:54:38,758",6.40,7.20,6.75,72.57,99743.23
5320947,"15:54:38,947",6.40,7.20,6.75,72.67,99745.64
5321140,"15:54:39,140",6.40,7.20,6.75,72.54,99744.50
5321327,"15:54:39,327",6.40,7.20,6.74,72.57,99744.53
5321515,"15:54:39,515",6.40,7.10,6.74,72.54,99743.89
5321703,"15:54:39,703",6.40,7.10,6.75,72.54,99745.36
5321891,"15:54:39,891",6.40,7.10,6.75,72.54,99744.50
5322078,"15:54:40,078",6.40,7.10,6.75,72.54,99745.61
5322266,"15:54:40,266",6.40,7.10,6.75,72.54,99740.88
5322454,"15:54:40,454",6.30,7.00,6.74,72.57,99745.52
5322642,"15:54:40,642",6.30,7.00,6.74,72.57,99744.53
5322829,"15:54:40,829",6.30,7.00,6.74,72.54,99746.44
5323017,"15:54:41,017",6.30,7.00,6.75,72.54,99746.47
5323204,"15:54:41,204",6.30,7.00,6.75,72.54,99746.44
5323392,"15:54:41,392",6.20,7.00,6.75,72.54,99742.62
5323600,"15:54:41,600",6.20,7.00,6.75,72.57,99746.76
5323787,"15:54:41,787",6.20,7.00,6.74,72.57,99745.33
5323976,"15:54:41,976",6.20,7.00,6.75,72.57,99742.62
5324162,"15:54:42,162",6.20,7.00,6.75,72.54,99742.43
5324351,"15:54:42,351",6.20,7.00,6.74,72.54,99743.70
5324538,"15:54:42,538",6.20,7.00,6.75,72.54,99743.58
5324726,"15:54:42,726",6.20,7.00,6.74,72.54,99741.23
5324913,"15:54:42,913",6.20,7.00,6.74,72.57,99745.33
5325102,"15:54:43,102",6.20,7.00,6.74,72.54,99744.81
5325288,"15:54:43,288",6.20,7.00,6.75,72.54,99747.70
5325477,"15:54:43,477",6.20,6.90,6.75,72.57,99746.91
5325664,"15:54:43,664",6.20,6.90,6.75,72.57,99747.67
5325852,"15:54:43,852",6.20,6.90,6.74,72.57,99746.28
5326046,"15:54:44,046",6.20,6.90,6.74,72.57,99745.64
5326233,"15:54:44,233",6.20,6.90,6.75,72.57,99746.60
5326421,"15:54:44,421",6.20,6.90,6.75,72.54,99745.45
5326609,"15:54:44,609",6.20,6.90,6.74,72.57,99743.73
5326796,"15:54:44,796",6.20,6.90,6.74,72.54,99742.59
5326984,"15:54:44,984",6.20,6.90,6.75,72.57,99745.16
5327172,"15:54:45,172",6.20,6.90,6.75,72.57,99745.01
5327360,"15:54:45,360",6.20,6.90,6.74,72.54,99741.95
5327554,"15:54:45,554",6.30,7.20,6.75,72.54,99741.16
5327750,"15:54:45,750",6.30,7.20,6.74,72.57,99745.16
5327938,"15:54:45,938",6.30,7.20,6.74,72.57,99742.43
5328125,"15:54:46,125",6.30,7.20,6.74,72.57,99744.66
5328313,"15:54:46,313",6.30,7.20,6.75,72.57,99744.85
5328506,"15:54:46,506",6.10,7.00,6.75,72.54,99742.43
5328695,"15:54:46,695",6.10,7.00,6.74,72.57,99743.42
5328881,"15:54:46,881",6.10,7.00,6.74,72.57,99744.22
5329070,"15:54:47,070",6.10,7.00,6.74,72.57,99744.98
5329257,"15:54:47,257",6.10,7.00,6.74,72.57,99745.93
5329446,"15:54:47,446",6.10,7.00,6.75,72.57,99746.44
5329632,"15:54:47,632",6.10,7.00,6.74,72.57,99743.86
5329821,"15:54:47,821",6.10,7.00,6.74,72.54,99745.64
5330008,"15:54:48,008",6.10,7.00,6.74,72.57,99747.88
5330197,"15:54:48,197",6.10,7.00,6.74,72.54,99746.91
5330383,"15:54:48,383",6.00,6.90,6.75,72.57,99742.62
5330572,"15:54:48,572",6.00,6.90,6.75,72.54,99742.95
5330759,"15:54:48,759",6.00,6.90,6.74,72.57,99747.39
5330953,"15:54:48,953",6.00,6.90,6.75,72.57,99747.39
5331141,"15:54:49,141",6.00,6.90,6.74,72.57,99746.12
5331329,"15:54:49,329",6.00,6.90,6.75,72.57,99747.23
5331517,"15:54:49,517",6.00,6.90,6.75,72.54,99743.39
5331704,"15:54:49,704",6.00,6.90,6.75,72.57,99741.00
5331892,"15:54:49,892",6.00,6.90,6.74,72.57,99741.80
5332080,"15:54:50,080",6.00,6.90,6.74,72.57,99745.45
5332268,"15:54:50,268",6.00,6.90,6.75,72.57,99744.53
5332455,"15:54:50,455",6.00,6.90,6.75,72.57,99745.30
5332643,"15:54:50,643",6.00,6.90,6.75,72.57,99745.30
5332831,"15:54:50,831",6.00,6.90,6.74,72.54,99744.50
5333019,"15:54:51,019",6.00,6.90,6.75,72.57,99744.02
5333206,"15:54:51,206",6.00,6.90,6.74,72.54,99748.16
5333400,"15:54:51,400",6.00,7.00,6.75,72.57,99746.41
5333587,"15:54:51,587",6.00,7.00,6.75,72.54,99746.76
5333776,"15:54:51,776",6.00,7.00,6.74,72.57,99745.77
5333962,"15:54:51,962",6.00,7.00,6.75,72.57,99745.77
5334151,"15:54:52,151",6.00,7.00,6.74,72.54,99745.13
5334338,"15:54:52,338",6.00,7.00,6.75,72.64,99742.91
5334527,"15:54:52,527",6.10,7.10,6.75,72.67,99744.50
5334713,"15:54:52,713",6.10,7.10,6.75,72.67,99740.36
5334902,"15:54:52,902",6.10,7.10,6.74,72.67,99745.93
5335089,"15:54:53,089",6.10,7.10,6.74,72.67,99744.18
5335278,"15:54:53,278",6.10,7.10,6.75,72.67,99742.91
5335465,"15:54:53,465",6.10,7.00,6.75,72.67,99744.66
5335653,"15:54:53,653",6.10,7.00,6.75,72.67,99742.40
5335840,"15:54:53,840",6.10,7.00,6.74,72.67,99743.55
5336027,"15:54:54,027",6.10,7.00,6.74,72.67,99746.41
5336213,"15:54:54,213",6.10,7.00,6.75,72.67,99745.77
5336402,"15:54:54,402",5.90,6.80,6.74,72.67,99746.41
5336589,"15:54:54,589",5.90,6.80,6.75,72.64,99746.76
5336778,"15:54:54,778",5.90,6.80,6.74,72.67,99745.45
5336965,"15:54:54,965",5.90,6.80,6.74,72.67,99743.86
5337153,"15:54:55,153",5.90,6.80,6.74,72.67,99745.93
5337340,"15:54:55,340",5.90,6.80,6.75,72.67,99744.18
5337529,"15:54:55,529",6.00,7.00,6.75,72.67,99743.86
5337716,"15:54:55,716",6.00,7.00,6.75,72.67,99740.97
5337904,"15:54:55,904",6.00,7.00,6.74,72.78,99741.83
5338091,"15:54:56,091",6.00,7.00,6.74,72.67,99744.30
5338280,"15:54:56,280",6.00,7.00,6.74,72.78,99745.77
5338473,"15:54:56,473",6.00,7.00,6.75,72.78,99743.07
5338661,"15:54:56,661",6.00,7.00,6.74,72.78,99741.32
5338848,"15:54:56,848",6.00,7.00,6.74,72.74,99742.59
5339036,"15:54:57,036",6.00,7.00,6.74,72.78,99744.69
5339224,"15:54:57,224",6.00,7.00,6.74,72.78,99742.59
5339412,"15:54:57,412",6.00,6.90,6.74,72.78,99742.47
5339599,"15:54:57,599",6.00,6.90,6.74,72.78,99740.17
5339787,"15:54:57,787",6.00,6.90,6.75,72.78,99741.32
5339975,"15:54:57,975",6.00,6.90,6.75,72.78,99739.57
5340162,"15:54:58,162",6.00,6.90,6.75,72.78,99744.02
5340350,"15:54:58,350",6.00,6.90,6.75,72.78,99741.16
5340538,"15:54:58,538",6.00,6.80,6.74,72.78,99743.98
5340726,"15:54:58,726",6.00,6.80,6.74,72.74,99743.38
5340919,"15:54:58,919",6.00,6.80,6.74,72.78,99742.23
5341108,"15:54:59,108",6.00,6.80,6.75,72.78,99742.59
5341294,"15:54:59,294",6.00,6.80,6.74,72.78,99743.39
5341483,"15:54:59,483",5.80,6.80,6.75,72.78,99744.05
5341670,"15:54:59,670",5.80,6.80,6.75,72.74,99743.39
5341859,"15:54:59,859",5.80,6.80,6.74,72.74,99738.58
5342045,"15:55:00,045",5.80,6.80,6.74,72.78,99741.92
5342234,"15:55:00,234",5.80,6.80,6.75,72.74,99745.30
5342421,"15:55:00,421",5.90,6.90,6.74,72.78,99743.35
5342611,"15:55:00,611",5.90,6.90,6.75,72.78,99742.08
5342798,"15:55:00,798",5.90,6.90,6.74,72.78,99742.08
5342985,"15:55:00,985",5.90,6.90,6.75,72.88,99740.20
5343171,"15:55:01,171",5.90,6.90,6.75,72.88,99745.01
5343366,"15:55:01,366",5.90,6.90,6.75,72.78,99741.95
5343554,"15:55:01,554",5.90,6.90,6.75,72.88,99743.89
5343742,"15:55:01,742",5.90,6.90,6.75,72.88,99739.25
5343930,"15:55:01,930",5.90,6.90,6.74,72.85,99743.38
5344118,"15:55:02,118",5.90,6.90,6.74,72.88,99742.27
5344306,"15:55:02,306",5.90,6.90,6.75,72.88,99744.81
5344494,"15:55:02,494",5.90,7.10,6.74,72.88,99739.34
5344682,"15:55:02,682",5.90,7.10,6.74,72.88,99743.03
5344870,"15:55:02,870",5.90,7.10,6.74,72.88,99744.50
5345058,"15:55:03,058",5.90,7.10,6.74,72.88,99745.61
5345246,"15:55:03,246",5.90,7.10,6.75,72.88,99744.34
5345434,"15:55:03,434",5.80,7.00,6.74,72.88,99745.61
5345622,"15:55:03,622",5.80,7.00,6.74,72.88,99744.98
5345816,"15:55:03,816",5.80,7.00,6.74,72.88,99739.70
5346003,"15:55:04,003",5.80,7.00,6.74,72.85,99747.70
5346192,"15:55:04,192",5.80,7.00,6.74,72.88,99744.98
5346379,"15:55:04,379",5.80,6.90,6.74,72.85,99744.02
5346568,"15:55:04,568",5.80,6.90,6.74,72.88,99746.22
5346755,"15:55:04,755",5.80,6.90,6.74,72.85,99741.28
5346943,"15:55:04,943",5.80,6.90,6.74,72.88,99740.02
5347130,"15:55:05,130",5.80,6.90,6.74,72.88,99742.40
5347319,"15:55:05,319",5.80,6.90,6.75,72.88,99744.78
5347506,"15:55:05,506",5.80,6.70,6.72,72.88,99745.45
5347695,"15:55:05,695",5.80,6.70,6.74,72.88,99744.18
